"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
3,465,0.4600071
3,480,0.4389409
3,495,0.4190349
3,510,0.4002264
3,525,0.382449
3,540,0.3656366
3,555,0.3497266
3,570,0.334661
3,585,0.3203864
3,600,0.3068539
3,615,0.2940189
3,630,0.2818402
3,645,0.2702803
3,660,0.2593042
3,675,0.2488796
3,690,0.2389765
3,705,0.2295667
3,720,0.2206239
3,735,0.2121233
3,750,0.2040416
3,765,0.1963569
3,780,0.1890481
3,795,0.1820957
3,810,0.1754808
3,825,0.1691858
3,840,0.1631938
3,855,0.1574889
3,870,0.1520558
3,885,0.1468802
3,900,0.1419484
3,915,0.1372474
3,930,0.1327648
3,945,0.1284891
3,960,0.1244092
3,975,0.1205145
3,990,0.1167951
3,1005,0.1132417
3,1020,0.1098453
3,1035,0.1065975
3,1050,0.1034903
3,1065,0.1005162
3,1080,0.09766817
3,1095,0.09493937
3,1110,0.09232351
3,1125,0.08981458
3,1140,0.08740694
3,1155,0.08509526
3,1170,0.08287448
3,1185,0.0807399
3,1200,0.07868701
3,1215,0.0767116
3,1230,0.0748097
3,1245,0.07297756
3,1260,0.07121164
3,1275,0.0695086
3,1290,0.06786532
3,1305,0.06627883
3,1320,0.06474634
3,1335,0.06326521
3,1350,0.06183298
3,1365,0.06044731
3,1380,0.05910598
3,1395,0.05780692
3,1410,0.05654817
3,1425,0.05532789
3,1440,0.05414432
4,0,0
4,3,0.007825505
4,6,0.10321
4,9,0.3355158
4,12,0.7051054
4,15,1.193582
4,18,1.765822
4,21,2.379233
4,24,2.992391
4,27,3.570251
4,30,4.086629
4,33,4.524813
4,36,4.876846
4,39,5.141979
4,42,5.324773
4,45,5.433316
4,48,5.477597
4,51,5.468209
4,54,5.415438
4,57,5.328739
4,60,5.216431
4,63,5.085587
4,66,4.942086
4,69,4.790699
4,72,4.635221
4,75,4.478606
4,78,4.323108
4,81,4.170405
4,84,4.021711
4,87,3.877855
4,90,3.739377
4,93,3.606595
4,96,3.479653
4,99,3.358561
4,102,3.24323
4,105,3.133503
4,108,3.029176
4,111,2.930014
4,114,2.835764
4,117,2.746163
4,120,2.660948
4,135,2.291909
4,150,1.998136
4,165,1.758873
4,180,1.559952
4,195,1.391821
4,210,1.24793
4,225,1.123635
4,240,1.01552
4,255,0.9209768
4,270,0.8379484
4,285,0.7647747
4,300,0.7000874
4,315,0.6427432
4,330,0.5917776
4,345,0.5463726
4,360,0.5058289
4,375,0.4695455
4,390,0.4370052
4,405,0.4077511
4,420,0.3813125
4,435,0.3573655
4,450,0.3356476
4,465,0.3159218
4,480,0.2979768
4,495,0.2816249
4,510,0.2666996
4,525,0.253054
4,540,0.2405575
4,555,0.2290944
4,570,0.2185616
4,585,0.2088677
4,600,0.199931
4,615,0.1916786
4,630,0.1840453
4,645,0.1769727
4,660,0.1704083
4,675,0.1643051
4,690,0.1586207
4,705,0.1533169
4,720,0.1483595
4,735,0.1437172
4,750,0.1393621
4,765,0.1352688
4,780,0.1314145
4,795,0.1277782
4,810,0.1243414
4,825,0.1210869
4,840,0.1179993
4,855,0.1150647
4,870,0.1122704
4,885,0.1096049
4,900,0.1070578
4,915,0.1046197
4,930,0.102282
4,945,0.100037
4,960,0.09787759
4,975,0.09579742
4,990,0.0937907
4,1005,0.0918522
4,1020,0.08997715
4,1035,0.08816125
4,1050,0.08640059
4,1065,0.08469162
4,1080,0.08303113
4,1095,0.0814162
4,1110,0.0798442
4,1125,0.0783127
4,1140,0.07681953
4,1155,0.07536271
4,1170,0.07394044
4,1185,0.07255107
4,1200,0.07119311
4,1215,0.06986521
4,1230,0.06856611
4,1245,0.06729467
4,1260,0.06604986
4,1275,0.06483072
4,1290,0.06363636
4,1305,0.06246599
4,1320,0.06131885
4,1335,0.06019424
4,1350,0.05909153
4,1365,0.05801011
4,1380,0.05694943
4,1395,0.05590896
4,1410,0.05488821
4,1425,0.05388672
4,1440,0.05290405
5,0,0
5,3,0.01933648
5,6,0.2353348
5,9,0.7374077
5,12,1.4872
5,15,2.403997
5,18,3.397237
5,21,4.387987
5,24,5.316908
5,27,6.14449
5,30,6.848368
5,33,7.419566
5,36,7.85923
5,39,8.175368
5,42,8.380101
5,45,8.487773
5,48,8.513047
5,51,8.470137
5,54,8.37218
5,57,8.230877
5,60,8.056376
5,63,7.857303
5,66,7.640855
5,69,7.412939
5,72,7.178326
5,75,6.940828
5,78,6.703453
5,81,6.468524
5,84,6.237804
5,87,6.012601
5,90,5.793855
5,93,5.582217
5,96,5.378101
5,99,5.181738
5,102,4.993215
5,105,4.81251
5,108,4.639521
5,111,4.474083
5,114,4.315983
5,117,4.16498
5,120,4.020804
5,135,3.392447
5,150,2.892334
5,165,2.490754
5,180,2.164886
5,195,1.897559
5,210,1.675998
5,225,1.490687
5,240,1.334433
5,255,1.201759
5,270,1.088417
5,285,0.9910822
5,300,0.9071035
5,315,0.8343455
5,330,0.7710705
5,345,0.7158528
5,360,0.6675132
