"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,5385,0.4043374
0,5400,0.3782801
0,5415,0.3549733
0,5430,0.3340636
0,5445,0.3152503
0,5460,0.2982758
0,5475,0.2829186
0,5490,0.2689877
0,5505,0.2563176
0,5520,0.2447647
0,5535,0.2342031
0,5550,0.2245235
0,5565,0.2156298
0,5580,0.2074377
0,5595,0.1998731
0,5610,0.1928701
0,5625,0.1863708
0,5640,0.1803236
0,5655,0.1746829
0,5670,0.1694082
0,5685,0.1644633
0,5700,0.1598161
0,5715,0.1554379
0,5730,0.151303
0,5745,0.1473887
0,5760,0.1436746
0,5775,1.297586
0,5790,3.436672
0,5805,4.073324
0,5820,3.741274
0,5835,3.173875
0,5850,2.646261
0,5865,2.216706
0,5880,1.87853
0,5895,1.612284
0,5910,1.400078
0,5925,1.228238
0,5940,1.086897
0,5955,0.969019
0,5970,0.8695441
0,5985,0.784772
0,6000,0.7119392
0,6015,0.6489335
0,6030,0.5941089
0,6045,0.5461588
0,6060,0.5040305
0,6075,0.4668647
0,6090,0.4339519
0,6105,0.404702
0,6120,0.3786218
0,6135,0.3552947
0,6150,0.3343668
0,6165,0.3155371
0,6180,0.2985477
0,6195,0.283177
0,6210,0.2692338
0,6225,0.2565523
0,6240,0.2449887
0,6255,0.2344176
0,6270,0.2247292
0,6285,0.2158276
0,6300,0.2076283
0,6315,0.2000568
0,6330,0.1930475
0,6345,0.1865422
0,6360,0.1804895
0,6375,0.1748435
0,6390,0.1695638
0,6405,0.1646143
0,6420,0.1599626
0,6435,0.1555802
0,6450,0.1514414
0,6465,0.1475234
0,6480,0.1438057
0,6495,1.298005
0,6510,3.437593
0,6525,4.074347
0,6540,3.742121
0,6555,3.174572
0,6570,2.64684
0,6585,2.217191
0,6600,1.878945
0,6615,1.612647
0,6630,1.400396
0,6645,1.228523
0,6660,1.087154
0,6675,0.9692519
0,6690,0.8697592
0,6705,0.7849725
0,6720,0.7121251
0,6735,0.6491072
0,6750,0.5942719
0,6765,0.5463121
0,6780,0.5041751
0,6795,0.4670011
0,6810,0.4340813
0,6825,0.4048263
0,6840,0.3787418
0,6855,0.3554103
0,6870,0.3344782
0,6885,0.3156446
0,6900,0.2986517
0,6915,0.2832778
0,6930,0.2693315
0,6945,0.2566471
0,6960,0.245081
0,6975,0.2345074
0,6990,0.2248169
0,7005,0.2159131
0,7020,0.2077118
0,7035,0.2001384
0,7050,0.1931272
0,7065,0.1866202
0,7080,0.1805659
0,7095,0.1749185
0,7110,0.1696374
0,7125,0.1646865
0,7140,0.1600336
0,7155,0.15565
0,7170,0.1515101
0,7185,0.147591
0,7200,0.1438722
0,7215,1.296285
0,7230,3.432907
0,7245,4.069026
0,7260,3.73756
0,7275,3.170899
0,7290,2.643913
0,7305,2.214843
0,7320,1.877035
0,7335,1.611068
0,7350,1.399078
0,7365,1.227409
0,7380,1.086205
0,7395,0.9684359
0,7410,0.8690526
0,7425,0.7843578
0,7440,0.7115892
0,7455,0.6486381
0,7470,0.5938598
0,7485,0.5459492
0,7500,0.5038545
0,7515,0.4667171
0,7530,0.4338292
0,7545,0.4046016
0,7560,0.378541
0,7575,0.355231
0,7590,0.3343182
0,7605,0.3155016
0,7620,0.2985238
0,7635,0.2831635
0,7650,0.2692293
0,7665,0.256556
0,7680,0.2449997
0,7695,0.2344351
0,7710,0.2247526
0,7725,0.2158563
0,7740,0.2076617
0,7755,0.2000946
0,7770,0.1930891
0,7785,0.1865873
0,7800,0.1805378
0,7815,0.1748948
0,7830,0.1696178
0,7845,0.1646707
0,7860,0.1600213
0,7875,0.155641
0,7890,0.1515041
0,7905,0.1475878
0,7920,0.1438717
0,7935,1.296274
0,7950,3.432887
0,7965,4.069046
0,7980,3.737528
0,7995,3.170876
0,8010,2.643902
0,8025,2.214839
0,8040,1.877032
0,8055,1.611071
0,8070,1.399085
0,8085,1.227418
0,8100,1.086216
0,8115,0.9684511
0,8130,0.8690687
0,8145,0.7843747
0,8160,0.7116081
0,8175,0.6486606
0,8190,0.593878
0,8205,0.5459706
0,8220,0.5038793
0,8235,0.4667442
0,8250,0.4338579
0,8265,0.4046313
0,8280,0.3785699
0,8295,0.3552588
0,8310,0.3343455
0,8325,0.3155289
0,8340,0.2985508
0,8355,0.2831897
0,8370,0.2692554
0,8385,0.2565825
0,8400,0.2450269
0,8415,0.2344628
0,8430,0.2247806
0,8445,0.2158845
0,8460,0.2076902
0,8475,0.2001233
0,8490,0.193118
0,8505,0.1866163
0,8520,0.1805669
0,8535,0.1749241
0,8550,0.1696472
0,8565,0.1647003
0,8580,0.160051
0,8595,0.1556707
0,8610,0.1515338
0,8625,0.1476176
0,8640,0.1439015
0,8655,1.297519
0,8670,3.436157
0,8685,4.072702
0,8700,3.740721
0,8715,3.17346
0,8730,2.645977
0,8745,2.216512
0,8760,1.87841
0,8775,1.612221
0,8790,1.400056
0,8805,1.228249
0,8820,1.086934
0,8835,0.9690761
0,8850,0.869619
0,8865,0.7848616
0,8880,0.7120408
0,8895,0.6490484
0,8910,0.5942261
0,8925,0.5462846
0,8940,0.504164
0,8955,0.4670035
0,8970,0.4340952
0,8985,0.4048492
0,9000,0.3787708
0,9015,0.3554447
0,9030,0.3345181
0,9045,0.3156896
0,9060,0.2987009
0,9075,0.2833304
0,9090,0.2693875
0,9105,0.2567068
0,9120,0.2451442
0,9135,0.2345738
0,9150,0.2248858
0,9165,0.2159844
0,9180,0.2077852
0,9195,0.2002138
0,9210,0.1932044
0,9225,0.1866989
0,9240,0.180646
0,9255,0.1749999
0,9270,0.16972
0,9285,0.1647702
0,9300,0.1601183
0,9315,0.1557356
0,9330,0.1515964
0,9345,0.147678
0,9360,0.14396
0,9375,1.297353
0,9390,3.435533
0,9405,4.071978
0,9420,3.740063
0,9435,3.172933
0,9450,2.645559
0,9465,2.21619
0,9480,1.878153
0,9495,1.612012
0,9510,1.399888
0,9525,1.228112
0,9540,1.086822
0,9555,0.9689849
0,9570,0.8695436
0,9585,0.7847991
0,9600,0.7119894
0,9615,0.6490036
0,9630,0.5941906
0,9645,0.5462568
0,9660,0.5041427
0,9675,0.4669876
0,9690,0.4340838
0,9705,0.4048418
0,9720,0.3787668
